HackID,HackCounty,Gender,Race,Ethnicity
107929,335,Male,White,N= Not Hispanic Origin
109483,201,Female,Other,N= Not Hispanic Origin
109520,201,Female,White,N= Not Hispanic Origin
109816,67,Male,Black/African American,N= Not Hispanic Origin
110149,0,Female,Black/African American,N= Not Hispanic Origin
111074,0,Female,White,N= Not Hispanic Origin
111518,201,Female,White,N= Not Hispanic Origin
112332,201,Female,White,N= Not Hispanic Origin
112813,67,Female,White,N= Not Hispanic Origin
113479,0,Female,White,N= Not Hispanic Origin
114552,67,Male,White,N= Not Hispanic Origin
114848,6968,Female,White,N= Not Hispanic Origin
115181,6834,Male,Black/African American,N= Not Hispanic Origin
115218,67,Male,White,N= Not Hispanic Origin
116106,134,Male,White,N= Not Hispanic Origin
116476,201,Female,White,N= Not Hispanic Origin
116846,6834,Female,Black/African American,N= Not Hispanic Origin
117142,201,Female,Black/African American,N= Not Hispanic Origin
117327,268,Female,White,N= Not Hispanic Origin
117438,201,Female,White,N= Not Hispanic Origin
117956,134,Female,White,N= Not Hispanic Origin
118104,268,Female,Black/African American,N= Not Hispanic Origin
119103,67,Male,White,N= Not Hispanic Origin
119177,134,Female,White,N= Not Hispanic Origin
119288,0,Female,Black/African American,N= Not Hispanic Origin
119769,201,Female,Black/African American,N= Not Hispanic Origin
120435,201,Female,White,N= Not Hispanic Origin
120694,134,Female,White,N= Not Hispanic Origin
120990,67,Male,White,N= Not Hispanic Origin
122248,201,Female,White,N= Not Hispanic Origin
122285,201,Female,White,N= Not Hispanic Origin
122544,0,Female,Black/African American,N= Not Hispanic Origin
122618,0,Female,White,N= Not Hispanic Origin
123247,0,Female,White,N= Not Hispanic Origin
123358,67,Female,White,N= Not Hispanic Origin
123432,0,Female,White,N= Not Hispanic Origin
124838,134,Female,White,N= Not Hispanic Origin
125467,134,Male,White,N= Not Hispanic Origin
125911,268,Male,White,N= Not Hispanic Origin
127687,201,Female,White,N= Not Hispanic Origin
130129,201,Male,White,N= Not Hispanic Origin
130647,134,Female,Unknown,N= Not Hispanic Origin
130980,67,Female,White,N= Not Hispanic Origin
131128,201,Female,Black/African American,N= Not Hispanic Origin
132238,134,Female,White,N= Not Hispanic Origin
132978,6968,Female,White,N= Not Hispanic Origin
133089,201,Male,American Indian/Native American,N= Not Hispanic Origin
133755,6834,Female,White,N= Not Hispanic Origin
135309,0,Male,White,N= Not Hispanic Origin
135457,268,Female,Black/African American,N= Not Hispanic Origin
135790,201,Female,Black/African American,N= Not Hispanic Origin
138676,134,Female,White,N= Not Hispanic Origin
139601,134,Female,White,N= Not Hispanic Origin
141081,6968,Female,White,N= Not Hispanic Origin
141155,134,Male,Black/African American,N= Not Hispanic Origin
141451,6968,Female,White,N= Not Hispanic Origin
141525,134,Female,White,N= Not Hispanic Origin
142080,134,Male,White,N= Not Hispanic Origin
142635,201,Female,White,N= Not Hispanic Origin
142783,201,Female,White,N= Not Hispanic Origin
142931,6834,Male,Black/African American,N= Not Hispanic Origin
144115,134,Female,White,N= Not Hispanic Origin
144300,67,Female,White,N= Not Hispanic Origin
145151,201,Female,Other,N= Not Hispanic Origin
145225,67,Female,White,N= Not Hispanic Origin
145299,67,Male,White,N= Not Hispanic Origin
145632,134,Male,Black/African American,N= Not Hispanic Origin
145965,134,Male,Black/African American,N= Not Hispanic Origin
146113,6901,Female,White,N= Not Hispanic Origin
146483,134,Female,White,N= Not Hispanic Origin
147371,201,Male,White,N= Not Hispanic Origin
148222,134,Male,White,N= Not Hispanic Origin
149628,201,Female,White,N= Not Hispanic Origin
150553,0,Female,White,N= Not Hispanic Origin
150775,134,Male,American Indian/Native American,N= Not Hispanic Origin
151145,134,Male,White,N= Not Hispanic Origin
151737,201,Male,White,N= Not Hispanic Origin
153069,0,Female,White,N= Not Hispanic Origin
153476,0,Female,White,N= Not Hispanic Origin
153587,134,Female,White,N= Not Hispanic Origin
153883,201,Male,White,N= Not Hispanic Origin
153957,67,Female,White,N= Not Hispanic Origin
154031,134,Male,White,N= Not Hispanic Origin
154068,201,Female,Black/African American,N= Not Hispanic Origin
154475,201,Female,White,N= Not Hispanic Origin
154845,134,Female,White,N= Not Hispanic Origin
154956,134,Female,Black/African American,N= Not Hispanic Origin
155289,201,Female,Black/African American,N= Not Hispanic Origin
155918,134,Male,White,N= Not Hispanic Origin
156140,134,Male,White,N= Not Hispanic Origin
156288,0,Male,White,N= Not Hispanic Origin
156621,67,Female,White,N= Not Hispanic Origin
157509,6968,Female,Black/African American,N= Not Hispanic Origin
157842,134,Female,White,N= Not Hispanic Origin
159211,335,Female,White,N= Not Hispanic Origin
159322,67,Female,White,N= Not Hispanic Origin
159840,134,Female,American Indian/Native American,N= Not Hispanic Origin
160062,67,Male,White,N= Not Hispanic Origin
160358,134,Female,White,N= Not Hispanic Origin
160395,134,Male,White,N= Not Hispanic Origin
161061,134,Male,White,N= Not Hispanic Origin
161431,134,Female,White,N= Not Hispanic Origin
161468,6834,Female,White,N= Not Hispanic Origin
162430,67,Male,White,N= Not Hispanic Origin
162504,134,Female,Black/African American,N= Not Hispanic Origin
162615,67,Female,White,N= Not Hispanic Origin
163614,134,Female,Black/African American,N= Not Hispanic Origin
163651,67,Male,White,N= Not Hispanic Origin
164169,67,Female,White,N= Not Hispanic Origin
164391,0,Female,White,N= Not Hispanic Origin
164613,134,Male,Black/African American,N= Not Hispanic Origin
164872,67,Female,White,N= Not Hispanic Origin
165057,134,Female,White,N= Not Hispanic Origin
165575,67,Female,White,N= Not Hispanic Origin
167277,67,Female,White,N= Not Hispanic Origin
167425,67,Female,White,N= Not Hispanic Origin
168683,67,Female,Other,N= Not Hispanic Origin
169090,67,Male,White,N= Not Hispanic Origin
169978,0,Female,Black/African American,N= Not Hispanic Origin
170348,0,Female,White,N= Not Hispanic Origin
171532,67,Female,White,N= Not Hispanic Origin
171754,67,Female,White,N= Not Hispanic Origin
172605,268,Male,White,N= Not Hispanic Origin
172642,134,Female,White,N= Not Hispanic Origin
172679,134,Male,Black/African American,N= Not Hispanic Origin
172716,134,Female,White,N= Not Hispanic Origin
173160,67,Female,Black/African American,N= Not Hispanic Origin
173456,67,Female,White,N= Not Hispanic Origin
173493,6834,Male,White,N= Not Hispanic Origin
173826,134,Female,White,N= Not Hispanic Origin
174270,67,Male,White,N= Not Hispanic Origin
174862,67,Male,White,N= Not Hispanic Origin
175380,7035,Female,White,N= Not Hispanic Origin
175861,335,Female,Black/African American,N= Not Hispanic Origin
176046,201,Male,Black/African American,N= Not Hispanic Origin
176083,67,Male,Black/African American,N= Not Hispanic Origin
176305,67,Male,White,N= Not Hispanic Origin
176527,134,Female,Black/African American,N= Not Hispanic Origin
176897,67,Male,Black/African American,N= Not Hispanic Origin
178081,67,Female,White,N= Not Hispanic Origin
178451,6968,Female,White,N= Not Hispanic Origin
178488,67,Female,White,N= Not Hispanic Origin
179191,6968,Male,White,N= Not Hispanic Origin
179450,134,Female,White,N= Not Hispanic Origin
179672,804,Female,White,N= Not Hispanic Origin
180264,0,Male,Black/African American,N= Not Hispanic Origin
180301,0,Female,White,N= Not Hispanic Origin
181078,0,Male,White,"P= Hispanic, Puerto Rican"
181966,6968,Female,White,N= Not Hispanic Origin
182336,268,Female,White,N= Not Hispanic Origin
182891,67,Male,Other,N= Not Hispanic Origin
183002,67,Female,Black/African American,N= Not Hispanic Origin
183076,67,Female,White,N= Not Hispanic Origin
183742,6968,Female,White,N= Not Hispanic Origin
183927,67,Male,Other,N= Not Hispanic Origin
184334,67,Female,White,N= Not Hispanic Origin
184371,67,Female,Other,N= Not Hispanic Origin
184704,67,Female,White,N= Not Hispanic Origin
185185,67,Female,White,N= Not Hispanic Origin
185888,67,Female,White,N= Not Hispanic Origin
186517,67,Female,White,N= Not Hispanic Origin
186998,134,Female,White,N= Not Hispanic Origin
187035,134,Female,White,N= Not Hispanic Origin
187220,134,Male,Black/African American,N= Not Hispanic Origin
187257,-67,Female,White,N= Not Hispanic Origin
187923,0,Male,Black/African American,N= Not Hispanic Origin
187960,0,Female,White,N= Not Hispanic Origin
189773,0,Male,White,N= Not Hispanic Origin
191031,0,Female,White,N= Not Hispanic Origin
192252,268,Female,White,N= Not Hispanic Origin
192955,7035,Male,White,N= Not Hispanic Origin
194435,0,Female,White,N= Not Hispanic Origin
194546,67,Female,White,N= Not Hispanic Origin
194916,6968,Female,White,N= Not Hispanic Origin
195027,67,Male,Black/African American,N= Not Hispanic Origin
195619,67,Male,White,N= Not Hispanic Origin
196211,67,Male,White,N= Not Hispanic Origin
196359,67,Female,White,N= Not Hispanic Origin
196433,67,Female,Other,N= Not Hispanic Origin
196507,67,Male,Black/African American,N= Not Hispanic Origin
196692,67,Female,White,N= Not Hispanic Origin
196766,7035,Male,Black/African American,N= Not Hispanic Origin
197173,0,Female,Other,N= Not Hispanic Origin
198135,0,Male,White,N= Not Hispanic Origin
198653,0,Male,White,N= Not Hispanic Origin
199837,0,Female,White,N= Not Hispanic Origin
200281,134,Male,Black/African American,N= Not Hispanic Origin
202279,67,Male,White,N= Not Hispanic Origin
202501,268,Male,White,N= Not Hispanic Origin
202538,0,Female,White,N= Not Hispanic Origin
203056,134,Female,White,N= Not Hispanic Origin
203907,6968,Female,Black/African American,N= Not Hispanic Origin
204869,67,Female,White,N= Not Hispanic Origin
204906,134,Female,White,N= Not Hispanic Origin
205091,67,Female,White,N= Not Hispanic Origin
205239,0,Female,Other,N= Not Hispanic Origin
205387,67,Female,Other,N= Not Hispanic Origin
205683,201,Female,White,N= Not Hispanic Origin
205942,67,Female,American Indian/Native American,N= Not Hispanic Origin
206719,67,Male,White,N= Not Hispanic Origin
207126,134,Female,White,N= Not Hispanic Origin
207311,67,Female,Multiracial,"M=  Hispanic, Mexican American"
207496,0,Male,White,N= Not Hispanic Origin
209050,134,Female,White,N= Not Hispanic Origin
209827,134,Female,White,N= Not Hispanic Origin
209901,67,Female,White,N= Not Hispanic Origin
210308,201,Male,White,N= Not Hispanic Origin
210493,134,Female,Black/African American,N= Not Hispanic Origin
210604,201,Male,White,N= Not Hispanic Origin
210715,268,Female,Black/African American,N= Not Hispanic Origin
211307,134,Female,White,N= Not Hispanic Origin
211714,67,Female,White,N= Not Hispanic Origin
212750,134,Female,White,N= Not Hispanic Origin
213009,0,Female,White,N= Not Hispanic Origin
213083,201,Female,White,N= Not Hispanic Origin
213194,67,Female,White,N= Not Hispanic Origin
213231,67,Male,White,N= Not Hispanic Origin
213675,268,Male,Other,"H= Hispanic, Other"
213971,0,Male,White,N= Not Hispanic Origin
215007,268,Male,White,N= Not Hispanic Origin
215821,134,Female,White,N= Not Hispanic Origin
215858,67,Female,Black/African American,N= Not Hispanic Origin
216265,201,Male,White,N= Not Hispanic Origin
216561,0,Female,Black/African American,N= Not Hispanic Origin
216857,268,Female,White,N= Not Hispanic Origin
217116,134,Male,White,N= Not Hispanic Origin
217264,0,Female,White,N= Not Hispanic Origin
217486,6834,Male,White,N= Not Hispanic Origin
217745,134,Female,White,N= Not Hispanic Origin
218485,67,Female,White,N= Not Hispanic Origin
218670,201,Male,Black/African American,N= Not Hispanic Origin
218707,67,Female,White,N= Not Hispanic Origin
219151,6834,Male,Black/African American,N= Not Hispanic Origin
219780,134,Female,Black/African American,N= Not Hispanic Origin
220039,0,Female,Black/African American,N= Not Hispanic Origin
220224,67,Female,Black/African American,N= Not Hispanic Origin
220742,134,Male,Black/African American,N= Not Hispanic Origin
221260,134,Male,White,N= Not Hispanic Origin
221482,134,Female,White,N= Not Hispanic Origin
221704,67,Female,Black/African American,N= Not Hispanic Origin
222000,0,Female,Black/African American,N= Not Hispanic Origin
222037,6968,Female,Black/African American,N= Not Hispanic Origin
222518,67,Male,Black/African American,N= Not Hispanic Origin
222888,134,Female,White,N= Not Hispanic Origin
223332,0,Male,White,N= Not Hispanic Origin
223554,134,Male,White,N= Not Hispanic Origin
224627,0,Female,White,N= Not Hispanic Origin
224775,134,Male,White,N= Not Hispanic Origin
225108,6834,Female,Black/African American,N= Not Hispanic Origin
225404,6834,Female,White,N= Not Hispanic Origin
225552,134,Male,White,N= Not Hispanic Origin
226070,201,Female,White,N= Not Hispanic Origin
227550,67,Female,White,N= Not Hispanic Origin
227846,67,Male,White,N= Not Hispanic Origin
227883,134,Female,White,N= Not Hispanic Origin
227957,6968,Male,White,N= Not Hispanic Origin
228290,134,Female,White,N= Not Hispanic Origin
228993,6834,Female,Black/African American,N= Not Hispanic Origin
229030,67,Female,White,N= Not Hispanic Origin
229104,268,Female,Black/African American,N= Not Hispanic Origin
229326,0,Female,White,N= Not Hispanic Origin
229548,6834,Male,White,N= Not Hispanic Origin
230251,134,Male,White,N= Not Hispanic Origin
230288,0,Male,Black/African American,N= Not Hispanic Origin
231287,67,Female,Black/African American,N= Not Hispanic Origin
231620,6968,Male,White,N= Not Hispanic Origin
231842,67,Male,Black/African American,N= Not Hispanic Origin
232360,67,Female,Black/African American,N= Not Hispanic Origin
233063,67,Female,White,N= Not Hispanic Origin
233618,134,Male,White,N= Not Hispanic Origin
233766,0,Male,White,N= Not Hispanic Origin
233877,67,Female,White,N= Not Hispanic Origin
233988,6968,Female,White,N= Not Hispanic Origin
234506,67,Female,Black/African American,N= Not Hispanic Origin
234691,67,Male,White,N= Not Hispanic Origin
235135,201,Male,White,N= Not Hispanic Origin
235172,67,Male,White,N= Not Hispanic Origin
235246,67,Female,White,N= Not Hispanic Origin
235431,67,Male,White,N= Not Hispanic Origin
236023,6968,Male,White,N= Not Hispanic Origin
236541,67,Female,White,N= Not Hispanic Origin
236874,335,Male,White,N= Not Hispanic Origin
236948,67,Male,White,N= Not Hispanic Origin
237281,6968,Female,Black/African American,N= Not Hispanic Origin
237392,67,Female,White,N= Not Hispanic Origin
237614,67,Female,White,N= Not Hispanic Origin
238280,67,Male,White,N= Not Hispanic Origin
238317,67,Female,White,N= Not Hispanic Origin
238613,67,Female,Black/African American,N= Not Hispanic Origin
238724,67,Female,Black/African American,N= Not Hispanic Origin
238761,201,Male,White,N= Not Hispanic Origin
239279,67,Female,White,N= Not Hispanic Origin
239316,67,Female,White,N= Not Hispanic Origin
239390,67,Male,Black/African American,N= Not Hispanic Origin
239501,67,Female,White,N= Not Hispanic Origin
239797,67,Female,Black/African American,N= Not Hispanic Origin
240056,67,Female,White,N= Not Hispanic Origin
240130,134,Male,White,N= Not Hispanic Origin
240278,67,Female,Black/African American,N= Not Hispanic Origin
240315,67,Female,White,N= Not Hispanic Origin
240352,201,Male,Black/African American,N= Not Hispanic Origin
240574,67,Female,White,N= Not Hispanic Origin
240685,67,Male,White,N= Not Hispanic Origin
240759,67,Male,White,N= Not Hispanic Origin
240833,67,Male,White,N= Not Hispanic Origin
240981,67,Male,White,N= Not Hispanic Origin
241314,67,Male,White,N= Not Hispanic Origin
241462,67,Male,White,N= Not Hispanic Origin
241684,67,Female,White,N= Not Hispanic Origin
